event_id,session_id,customer_id,event_type,page_url,device_id,timestamp,ingest_run_id
8b9e179c-258f-4507-b74d-1fcfe09d6a7b,82f86843-bcb6-4012-95bf-b8a9fb0801b1,791c6186-98c5-4bbb-b4e1-5885519194b9,add_to_cart,https://shop.example.com/product/PROD-0144,2912388d-379e-4f0a-9635-54925b6bea41,2025-11-14T11:44:23.923465+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
cb5235da-574e-4beb-9343-e343ea201047,a374020c-4087-4fc9-9eb2-52a2364fdd2d,44a42848-3d24-4587-a1c6-bd8f1ff61616,page_view,https://shop.example.com/product/PROD-0333,af3d0dd1-4181-4788-9b94-68b323807303,2025-09-13T08:08:32.923489+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
492ebac9-085c-4918-bd98-515f4214d067,197b6458-881f-40c9-b722-bb42bbe344f0,dcb73828-1caa-4278-bd04-f020ef8f889e,page_view,https://shop.example.com/product/PROD-0027///,1f4d5ef8-d62c-49b2-8adc-fc55445e8c0d,2025-10-25T11:07:44.923511+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
179a2956-9915-4937-8a3a-1744b355e03f,6f0bddd9-3404-42fb-9042-c6d838e163d9,aa18e1b6-0f97-429d-8baa-3567f908d49b,page_view,https://shop.example.com/product/PROD-0038,5d49d5a2-afe4-4759-8958-b3d39b53a2cd,2025-11-15T15:43:18.923537+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
88945f0c-98ce-444e-a2e0-48da92cded71,14017250-5d09-4960-b90e-cfb64ffda9c8,23489fdb-2ad4-4484-8e3e-0b90017fa7ce,page_view,https://shop.example.com/product/PROD-0027,2557ed50-c8de-432b-aa3f-df6a42e13297,2025-11-05 16:06:12.923559+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
9f67196c-b630-4dc2-b2bb-20390bc1c4e3,c1b367ca-003e-44f8-bb5d-b81d0cad9f74,4dd9abfe-fcec-4050-8618-d2926d40d6de,page_view,https://shop.example.com/product/PROD-0368,8214773e-50cc-4397-b796-b681a5709083,2025-10-09T22:00:21.923644+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
1d9b290a-8cff-411c-ac91-3b0992bd47ac,ec300a66-4079-41d7-9ac7-352a1174c068,,page_view,https://shop.example.com/product/PROD-0157,f3656969-06f2-4c48-9e57-aca39a6270df,2025-10-22T16:48:42.923673+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
a766ad28-6dc7-400f-af80-20ab2c254c99,f373b7fe-ea2c-4198-9f4c-7470d42cad5c,47d07053-d340-4588-be45-a9605c178c9f,page_view,https://shop.example.com/product/PROD-0061,60854a02-39b3-4457-b57f-b09d0dfc09ae ,2025-09-12T09:04:41.923697+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
217f9d2a-ba70-4462-93fd-f806f821ff84,67a19ee2-6c9b-439b-9f5e-acbc81e56bc1,eacaafe9-7554-47ac-9059-43d0d76a55a6,page_view,https://shop.example.com/product/PROD-0260,1e87941e-3878-417a-b2b4-1b49eac72331,2025-10-10T23:05:29.923731+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
1bb247bc-980f-4442-9015-a55ad631b09f,c7ae7933-3c51-4cff-8313-fa05ef350a81,03ee9228-76b6-4351-b0f8-e0d0895ed102,login,https://shop.example.com/category/electronics,b8b54eb2-783c-488d-a1fa-0b797aeeab92,,920fe448-95d0-4ccb-b77b-2c7cfa389054
76496bc4-ae36-4551-bde6-843f45d5ae0b,3341f986-3add-4288-97cc-18dbeb333f13,,search,https://shop.example.com/category/electronics,0e7609b9-04fa-4877-9e7e-e13f73a33086,2025-09-06T05:30:30.923799+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
69a8ee02-4d9f-467e-a63d-8dc97b902192,e3cdfc4b-ba3f-41fc-bcc1-239806bbe554,938db5d1-e516-4040-9c66-7edef78977f8,add_to_cart,https://shop.example.com/product/PROD-0109,549213dc-c2c2-453e-9e92-e7a415e1948f,2025-09-17T14:32:17.923825+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
5dd4354c-26f9-4098-8a93-9647ffcfbd9c,63c40766-2b6c-400d-9fe0-2ac7066107bb,43a5fcf4-64b1-4d1d-b666-bf9fd1cd6b0a,add_to_cart,https://shop.example.com/product/PROD-0171,bd353d3c-d95f-4343-b5e8-f1031867f330,2027-03-21T16:04:29.923855+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
a194fbda-825d-4963-bfa7-6c3abed13261,6c6b045d-c9df-4e24-96aa-e2b0f1a6cfc1,c2a04412-b91e-4328-a904-536666ea9fdd,page_view,https://shop.example.com/product/PROD-0445,1c6afa55-0193-4b8d-b91b-ba0ff9d3058b,2025-09-11T12:24:27.923891+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
89f1c1b9-699f-45ab-b9cf-e5cd8f6187d3,7f8ef20c-4f7c-4a08-a9a1-346c6a068ae6,7aab1378-35af-4fb3-b3ac-2921b4eaee8a,page_view,https://shop.example.com/product/PROD-0062,37bea608-969f-4641-9100-de7983a88125,2025-10-27T09:13:57.923915+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
45784ec8-9963-4a06-8235-b4d3d5ad3398,c0f0a333-4710-4e33-81e0-4789f63143e5,,page_view,https://shop.example.com/product/PROD-0366,0a58e020-3904-4e8c-856d-7658294994c7,2025-11-15T16:53:22.923943+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
9c456ba2-b612-4380-b560-d9b326ffb752,3222d32e-f4c5-47c0-bb63-f4848b7a7b01,429f5c91-6d16-4349-80b2-a72e59c5c792,page_view,https://shop.example.com/product/PROD-0408,a3220233-6b4b-48dc-8dc7-5594462a38db,2024/31/01 25:61:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
c65c3624-799a-41be-97ef-eec2eed51669,db2fd132-2235-4a9f-92c3-a3e60b51db22,,login,https://shop.example.com/search?q=shoes,661bf21c-194f-47c3-93c9-71f88565ec3d,2025-10-07T00:03:06.924025+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
59643b9e-0d85-4264-9978-7b3a58abc940,28328176-0f34-4641-9627-9a3db2058081,6e9fe888-6d4d-4626-aba7-30a96b287f37,add_to_cart,https://shop.example.com/product/PROD-0348///,8c00c151-32af-4c1d-b32b-31069e370d5e,2027-09-21T16:04:29.924089+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
df6d6f09-8e70-4f85-bcaa-8acc761aad9b,deb97289-1d63-4163-baac-da4554a8690f,9ec7a1c6-4411-48cf-a99b-2543ecea7d50,page_view,https://shop.example.com/product/PROD-0051,b696047d-cfcb-4809-9917-08b15c566da3,2025-10-29T05:04:32.924136+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
e2775200-b876-4e59-b53a-35a477478f9a,f136eae4-3e42-4bc1-a9a4-77b3d63b1939,b45c7cdc-133b-49b7-8a2d-cba3f78a352b,page_view,https://shop.example.com/product/PROD-0081,8d7396b5-b3d2-496a-9eef-c30dbe21fd5c,2025-10-02T02:44:43.924161+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
db2760eb-2dbb-482a-910c-f306ca739bf4,3ec0da84-5053-4bb7-b64b-55d70b9a5625,5c09d6f5-2d4c-489e-b253-a59e102c3110,add_to_cart,https://shop.example.com/product/PROD-0481,dbc88662-5db7-45b1-b244-65c892dd9010,2025-10-10T19:42:46.924184+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
db2760eb-2dbb-482a-910c-f306ca739bf4,3ec0da84-5053-4bb7-b64b-55d70b9a5625,5c09d6f5-2d4c-489e-b253-a59e102c3110,add_to_cart,https://shop.example.com/product/PROD-0481,dbc88662-5db7-45b1-b244-65c892dd9010,2025-11-10T19:42:46.924184+45:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
db2760eb-2dbb-482a-910c-f306ca739bf4,3ec0da84-5053-4bb7-b64b-55d70b9a5625,5c09d6f5-2d4c-489e-b253-a59e102c3110,add_to_cart,https://shop.example.com/product/PROD-0481,dbc88662-5db7-45b1-b244-65c892dd9010,2025-10-10T19:42:46.924184+00:,920fe448-95d0-4ccb-b77b-2c7cfa389054
db2760eb-2dbb-482a-910c-f306ca739bf4,3ec0da84-5053-4bb7-b64b-55d70b9a5625,5c09d6f5-2d4c-489e-b253-a59e102c3110,add_to_cart,https://shop.example.com/product/PROD-0481,dbc88662-5db7-45b1-b244-65c892dd9010,202-10-10T19:42:46.924184+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
db2760eb-2dbb-482a-910c-f306ca739bf4,3ec0da84-5053-4bb7-b64b-55d70b9a5625,5c09d6f5-2d4c-489e-b253-a59e102c3110,add_to_cart,https://shop.example.com/product/PROD-0481,dbc88662-5db7-45b1-b244-65c892dd9010,2025-10-10T19:42:46.924184+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
db2760eb-2dbb-482a-910c-f306ca739bf4,3ec0da84-5053-4bb7-b64b-55d70b9a5625,5c09d6f5-2d4c-489e-b253-a59e102c3110,add_to_cart,https://shop.example.com/product/PROD-0481,dbc88662-5db7-45b1-b244-65c892dd9010,202510-10T19:42:46.924184+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
